timestamp,id,solar_kWh,as230_import_kWh,as230_export_kWh,elec_price,heatpump_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc
2019-01-25 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-25 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 09:30:00+00:00,id01,0.001,,,0.095,,,,
2019-01-25 10:00:00+00:00,id01,0.004,,,0.095,,,,
2019-01-25 10:30:00+00:00,id01,0.009,,,0.095,,,,
2019-01-25 11:00:00+00:00,id01,0.021,,,0.095,,,,
2019-01-25 11:30:00+00:00,id01,0.04,,,0.095,,,,
2019-01-25 12:00:00+00:00,id01,0.108,,,0.095,,,,
2019-01-25 12:30:00+00:00,id01,0.122,,,0.095,,,,
2019-01-25 13:00:00+00:00,id01,0.132,,,0.095,,,,
2019-01-25 13:30:00+00:00,id01,0.134,,,0.095,,,,
2019-01-25 14:00:00+00:00,id01,0.208,,,0.095,,,,
2019-01-25 14:30:00+00:00,id01,0.079,,,0.095,,,,
2019-01-25 15:00:00+00:00,id01,0.337,,,0.095,,,,
2019-01-25 15:30:00+00:00,id01,0.128,,,0.095,,,,
2019-01-25 16:00:00+00:00,id01,0.096,,,0.095,,,,
2019-01-25 16:30:00+00:00,id01,0.062,,,0.095,,,,
2019-01-25 17:00:00+00:00,id01,0.015,,,0.095,,,,
2019-01-25 17:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-25 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-26 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 09:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 10:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 10:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 11:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 11:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 12:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 12:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 13:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 13:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 14:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 14:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 15:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 15:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 16:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 16:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 17:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 17:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-26 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-27 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 09:00:00+00:00,id01,0.001,,,0.095,,,,
2019-01-27 09:30:00+00:00,id01,0.007,,,0.095,,,,
2019-01-27 10:00:00+00:00,id01,0.011,,,0.095,,,,
2019-01-27 10:30:00+00:00,id01,0.009,,,0.095,,,,
2019-01-27 11:00:00+00:00,id01,0.036,,,0.095,,,,
2019-01-27 11:30:00+00:00,id01,0.084,,,0.095,,,,
2019-01-27 12:00:00+00:00,id01,0.112,,,0.095,,,,
2019-01-27 12:30:00+00:00,id01,0.089,,,0.095,,,,
2019-01-27 13:00:00+00:00,id01,0.073,,,0.095,,,,
2019-01-27 13:30:00+00:00,id01,0.062,,,0.095,,,,
2019-01-27 14:00:00+00:00,id01,0.083,,,0.095,,,,
2019-01-27 14:30:00+00:00,id01,0.088,,,0.095,,,,
2019-01-27 15:00:00+00:00,id01,0.055,,,0.095,,,,
2019-01-27 15:30:00+00:00,id01,0.036,,,0.095,,,,
2019-01-27 16:00:00+00:00,id01,0.027,,,0.095,,,,
2019-01-27 16:30:00+00:00,id01,0.022,,,0.095,,,,
2019-01-27 17:00:00+00:00,id01,0.002,,,0.095,,,,
2019-01-27 17:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-27 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-28 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 09:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 10:00:00+00:00,id01,0.002,,,0.095,,,,
2019-01-28 10:30:00+00:00,id01,0.028,,,0.095,,,,
2019-01-28 11:00:00+00:00,id01,0.145,,,0.095,,,,
2019-01-28 11:30:00+00:00,id01,0.099,,,0.095,,,,
2019-01-28 12:00:00+00:00,id01,0.106,,,0.095,,,,
2019-01-28 12:30:00+00:00,id01,0.31,,,0.095,,,,
2019-01-28 13:00:00+00:00,id01,0.408,,,0.095,,,,
2019-01-28 13:30:00+00:00,id01,0.209,,,0.095,,,,
2019-01-28 14:00:00+00:00,id01,0.222,,,0.095,,,,
2019-01-28 14:30:00+00:00,id01,0.377,,,0.095,,,,
2019-01-28 15:00:00+00:00,id01,0.408,,,0.095,,,,
2019-01-28 15:30:00+00:00,id01,0.548,,,0.095,,,,
2019-01-28 16:00:00+00:00,id01,0.305,,,0.095,,,,
2019-01-28 16:30:00+00:00,id01,0.131,,,0.095,,,,
2019-01-28 17:00:00+00:00,id01,0.013,,,0.095,,,,
2019-01-28 17:30:00+00:00,id01,0.001,,,0.095,,,,
2019-01-28 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-28 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-29 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 09:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 10:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 10:30:00+00:00,id01,0.051,,,0.095,,,,
2019-01-29 11:00:00+00:00,id01,0.085,,,0.095,,,,
2019-01-29 11:30:00+00:00,id01,0.14,,,0.095,,,,
2019-01-29 12:00:00+00:00,id01,0.103,,,0.095,,,,
2019-01-29 12:30:00+00:00,id01,0.487,,,0.095,,,,
2019-01-29 13:00:00+00:00,id01,0.486,,,0.095,,,,
2019-01-29 13:30:00+00:00,id01,0.064,,,0.095,,,,
2019-01-29 14:00:00+00:00,id01,0.455,,,0.095,,,,
2019-01-29 14:30:00+00:00,id01,0.488,,,0.095,,,,
2019-01-29 15:00:00+00:00,id01,0.197,,,0.095,,,,
2019-01-29 15:30:00+00:00,id01,0.308,,,0.095,,,,
2019-01-29 16:00:00+00:00,id01,0.323,,,0.095,,,,
2019-01-29 16:30:00+00:00,id01,0.034,,,0.095,,,,
2019-01-29 17:00:00+00:00,id01,0.102,,,0.095,,,,
2019-01-29 17:30:00+00:00,id01,0.004,,,0.095,,,,
2019-01-29 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-29 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-30 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 09:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 10:00:00+00:00,id01,0.062,,,0.095,,,,
2019-01-30 10:30:00+00:00,id01,0.086,,,0.095,,,,
2019-01-30 11:00:00+00:00,id01,0.133,,,0.095,,,,
2019-01-30 11:30:00+00:00,id01,0.583,,,0.095,,,,
2019-01-30 12:00:00+00:00,id01,0.183,,,0.095,,,,
2019-01-30 12:30:00+00:00,id01,0.481,,,0.095,,,,
2019-01-30 13:00:00+00:00,id01,0.706,,,0.095,,,,
2019-01-30 13:30:00+00:00,id01,0.732,,,0.095,,,,
2019-01-30 14:00:00+00:00,id01,0.643,,,0.095,,,,
2019-01-30 14:30:00+00:00,id01,0.555,,,0.095,,,,
2019-01-30 15:00:00+00:00,id01,0.362,,,0.095,,,,
2019-01-30 15:30:00+00:00,id01,0.222,,,0.095,,,,
2019-01-30 16:00:00+00:00,id01,0.36,,,0.095,,,,
2019-01-30 16:30:00+00:00,id01,0.293,,,0.095,,,,
2019-01-30 17:00:00+00:00,id01,0.052,,,0.095,,,,
2019-01-30 17:30:00+00:00,id01,0.007,,,0.095,,,,
2019-01-30 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-30 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-01-31 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 09:30:00+00:00,id01,0.002,,,0.095,,,,
2019-01-31 10:00:00+00:00,id01,0.001,,,0.095,,,,
2019-01-31 10:30:00+00:00,id01,0.013,,,0.095,,,,
2019-01-31 11:00:00+00:00,id01,0.044,,,0.095,,,,
2019-01-31 11:30:00+00:00,id01,0.103,,,0.095,,,,
2019-01-31 12:00:00+00:00,id01,0.111,,,0.095,,,,
2019-01-31 12:30:00+00:00,id01,0.066,,,0.095,,,,
2019-01-31 13:00:00+00:00,id01,0.101,,,0.095,,,,
2019-01-31 13:30:00+00:00,id01,0.323,,,0.095,,,,
2019-01-31 14:00:00+00:00,id01,0.677,,,0.095,,,,
2019-01-31 14:30:00+00:00,id01,0.749,,,0.095,,,,
2019-01-31 15:00:00+00:00,id01,0.596,,,0.095,,,,
2019-01-31 15:30:00+00:00,id01,0.069,,,0.095,,,,
2019-01-31 16:00:00+00:00,id01,0.059,,,0.095,,,,
2019-01-31 16:30:00+00:00,id01,0.065,,,0.095,,,,
2019-01-31 17:00:00+00:00,id01,0.021,,,0.095,,,,
2019-01-31 17:30:00+00:00,id01,0.003,,,0.095,,,,
2019-01-31 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-01-31 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-01 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 09:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 10:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 10:30:00+00:00,id01,0.125,,,0.095,,,,
2019-02-01 11:00:00+00:00,id01,0.246,,,0.095,,,,
2019-02-01 11:30:00+00:00,id01,0.262,,,0.095,,,,
2019-02-01 12:00:00+00:00,id01,0.457,,,0.095,,,,
2019-02-01 12:30:00+00:00,id01,0.515,,,0.095,,,,
2019-02-01 13:00:00+00:00,id01,0.543,,,0.095,,,,
2019-02-01 13:30:00+00:00,id01,0.559,,,0.095,,,,
2019-02-01 14:00:00+00:00,id01,0.559,,,0.095,,,,
2019-02-01 14:30:00+00:00,id01,0.512,,,0.095,,,,
2019-02-01 15:00:00+00:00,id01,0.374,,,0.095,,,,
2019-02-01 15:30:00+00:00,id01,0.302,,,0.095,,,,
2019-02-01 16:00:00+00:00,id01,0.194,,,0.095,,,,
2019-02-01 16:30:00+00:00,id01,0.158,,,0.095,,,,
2019-02-01 17:00:00+00:00,id01,0.105,,,0.095,,,,
2019-02-01 17:30:00+00:00,id01,0.013,,,0.095,,,,
2019-02-01 18:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 18:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 19:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 19:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 20:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 20:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 21:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 21:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 22:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 22:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 23:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-01 23:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-02 00:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 00:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 01:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 01:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 02:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 02:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 03:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 03:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 04:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 04:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 05:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 05:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 06:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 06:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 07:00:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 07:30:00+00:00,id01,0.0,,,0.035,,,,
2019-02-02 08:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-02 08:30:00+00:00,id01,0.0,,,0.095,,,,
2019-02-02 09:00:00+00:00,id01,0.0,,,0.095,,,,
2019-02-02 09:30:00+00:00,id01,0.008,,,0.095,,,,
2019-02-02 10:00:00+00:00,id01,0.032,,,0.095,,,,
2019-02-02 10:30:00+00:00,id01,0.047,,,0.095,,,,
2019-02-02 11:00:00+00:00,id01,0.044,,,0.095,,,,
2019-02-02 11:30:00+00:00,id01,0.005,,,0.095,,,,
2019-02-02 12:00:00+00:00,id01,0.052,,,0.095,,,,
